location_id,guest_user_available,name,description,area,rating,category,category_name,category_resource,latitude,longitude,coordinates,website,address,phone,reviews,medias,media_urls,favorite_locations,updatedAt,Country,Geocode cache
rec413S8xQL3G972z,,Mullaitivu Sri Samudragiri Rajamaha Viharaya,"Probably built thousands of years ago all that remains of the Mullaitivu Sri Samudragiri Rajamaha Viharaya is a stupa and even that, to the untrained eye may only look like a mound of earth. What remains of this ancient temple can be found near to the Nandikadal Lagoon causeway.",Karkadann - Zone 5,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,9.28839920,80.80557320,"9.28839920,80.80557320",,,,,"4536,4537","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec413S8xQL3G972z_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec413S8xQL3G972z_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
rec658CkpFw6HYCzs,,KUMARA MOTORS WELLAMPITIYA,"Mechanic- 0785687827 , 0114956309",,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.9395449,79.8920439,"6.9395449,79.8920439",,,94711428618,,,,,30/9/2025 3:22pm,Sri Lanka,
rec749Box5FoiF4QY,,Buttala Rahathangala Kanda,Although Buttala Rahathangala Kanda may be a popular place with tourists it does not have the trade mark comforts of most tourist attractions. It does however have much of interest to offer visitors as it is somewhat of a treasure trove with not just ruins to see but also many artifacts.,Karkadann - Zone 5,1,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.70223464,81.12737058,"6.70223464,81.12737058",,,,,"4614,4615","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec749Box5FoiF4QY_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec749Box5FoiF4QY_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
rec806MwBZcZvR96H,,Brampton Falls,"Located close to the Brampton Tea Estate 10kms from Belihuloya, the Brampton falls receive their water from the eastern slopes of the 1530 meter high Papulugala Mountain. Set in tropical jungle the waterfalls water goes on to flow into the Walawe River.",Karkadann - Zone 5,2,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.73358030,80.81814030,"6.73358030,80.81814030",,,,,"4648,4649","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec806MwBZcZvR96H_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec806MwBZcZvR96H_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
rec892EmQ7T2ikOOC,,Monastic Ruins of Haththota Amuna,"Originally built in the 7th century and then repaired in the 12th, Haththota Amuna is an ancient weir believed to have been built on the site of a monastery. The weir is connected to a 45kms long canal in order to provide water to the distant Elahera.",Karkadann - Zone 5,1,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.58722840,80.82932130,"7.58722840,80.82932130",,,,,"4652,4653","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec892EmQ7T2ikOOC_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/rec892EmQ7T2ikOOC_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
rec904BpVdtboIPe2,,Sandagiri Maha Seya,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.2622505,80.6368224,"7.2622505,80.6368224",,,,,,,,30/9/2025 3:22pm,Sri Lanka,
rec8341KLlKOgaP4q,,Duniâ€˜s Hoppers,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,5.963029,80.7058685,"5.963029,80.7058685",,,,,,,,10/11/2024 11:38am,Sri Lanka,
rec8922QdgCat6xc7,,CEYPETCO Lanka Fuel Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.2764218,80.5909784,"7.2764218,80.5909784",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recA3nMnyhrd2ZEib,,Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,8.7061272,80.2529859,"8.7061272,80.2529859",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recA4OIzNzggTE7c9,,Baker's Bend,"Baker's Bend is the name given to the 23rd bend on the road from Belihuloya to Nagrak Banglow. Today the bend acts as an excellent viewpoint, affording views over the plains and of the Adarakanda mountain range. Legend has it that whilst a governor of the region, Mr. Baker, was riding this trail when his horse fell and was killed. The governor survived but then built the bend in the shape of a horseshoe in memory of his beloved horse.",Karkadann - Zone 5,5,Roads,Roads,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Roads_0dMCTE6xT.png?updatedAt=1728630069276,6.76089621,80.78357270,"6.76089621,80.78357270",,,,,"4710,4711","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recA4OIzNzggTE7c9_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recA4OIzNzggTE7c9_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recA5LYXBxMiVtCwM,,Maduwanwela Duwili Ella Falls,"Due to a conduit above the falls running water to a reservoir, the 25 meter high Maduwanwela Duwili Ella Falls does not flow as heavy as it once did but is still impressive. Local villagers say the falls got their name from the misty spray which rises from the cascade like a flower.",Makara - Zone 1,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.40093680,80.71424640,"6.40093680,80.71424640",,,,,"4712,4713","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recA5LYXBxMiVtCwM_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recA5LYXBxMiVtCwM_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recA6tCi9jLYLJTBV,,CeyPetCo Fuel Station Dunagaha,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.2315504,79.97356,"7.2315504,79.97356",,,,,,,,10/11/2024 11:38am,Sri Lanka,
reca7rpw4TFAaUEPO,,Lanka Filling Station - Pungudutivu MPCS Ltd.,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,9.5835861,79.8219911,"9.5835861,79.8219911",,,,,,,,10/11/2024 11:38am,Sri Lanka,
reca8fq4Gt37WLzjY,,"Gonagolla Monastery (Punchi Seegiriya), Ampara","Located 3 miles east of the Ampara – Gonagolla Road at the Kohombana Junction is the Gonagolla Monastery. This site is known for its 2 caves, 1 of which is home to frescoes of a man and a woman. Inscriptions accompanying the frescoes date them to the 3rd century.",Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.43506900,81.62851100,"7.43506900,81.62851100",,,,,"5390,5391","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reca8fq4Gt37WLzjY_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reca8fq4Gt37WLzjY_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recA9x9cyZXGgaizr,,Loose Keys,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,5.9411384,80.4683539,"5.9411384,80.4683539",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recA23sY3UlFY8UBR,,Rathna Prasada of Anuradhapura,"Originally the Rathna Prasada of Anuradhapura was built as a palace in the 2nd century and then renovations were made and golden statues of Buddha added in the 9th century. Although the gold statues have long gone, probably taken by treasure hunters, what remains of the palace can show visitors how impressive it must have looked in its former days.",Makara - Zone 1,4,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.37044100,80.39124990,"8.37044100,80.39124990",,,,,"5388,5389","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reca23sy3ulfy8ubr_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reca23sy3ulfy8ubr_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recA028VVkOPrwOyv,,Asgiri Maha Viharaya - Kandy,"Located north of Kandy Lake in Kandy, this monastery is one of two which shares custodian ship of the Holy Tooth Relic of the Lord Buddha. According to historic records many kings have contributed to the building of the monastery, for example, although founded in the early 14th century by Parakramabahu IV of Kurunegala, the Meda Pansala or middle temple was built in 1767.",Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.29861590,80.63328310,"7.29861590,80.63328310",,,,,"4708,4709","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recA028VVkOPrwOyv_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recA028VVkOPrwOyv_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reca799Ei4PNlfNld,,IOC Filling Station - Haliela M.P.C.S Limitad,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.9602651,81.0354916,"6.9602651,81.0354916",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recAaZKEUq2KPsphN,,"Thrilanka Auto Service Station
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.199047154,80.46994823,"6.199047154,80.46994823",,,412281330,,,,,30/9/2025 3:22pm,Sri Lanka,
recaBl7j2KJT5zDVm,,Uran Wetunu Ella,With a height of 108 meters the Uran Wetunu Ella waterfall is in an area known for its wild boar and medicinal plants. Sourced from the Mirishena Mukalana (Mirishena Jungle) this waterfall has never been known to dry up.,Kaliya - Zone 3,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.62820670,80.65173870,"6.62820670,80.65173870",,,,,"5400,5401","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recabl7j2kjt5zdvm_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recabl7j2kjt5zdvm_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recAcv9se4JKNougL,,Udara Lanka Fuels,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.427903,81.6258444,"7.427903,81.6258444",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recACwnqQa1gGpw19,,Atara Lagoon Kalpitiya,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,8.2423654,79.7654424,"8.2423654,79.7654424",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recaD6Z9hZ8wrj9cY,,Vijayarama Ruins,"Close to the stone bridge on the outskirts of Anuradhapura the ruins of the Vijayarama monastery are spread over 23 acres. These ruins had been overgrown by jungle for 120 years but then, in 2014, the area was made a protected archaeological site.",Makara - Zone 1,4,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.39389880,80.39477990,"8.39389880,80.39477990",,,,,"5392,5402","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recaD6Z9hZ8wrj9cY_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recad6z9hz8wrj9cy_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recADppvHDftgkVVM,,"Priyantha Motors
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.1674784,81.5556788,"7.1674784,81.5556788",,,778005370,,,,,30/9/2025 3:22pm,Sri Lanka,
recAeaEuAJdwQcjpP,,Ulugala Kaluwala Ella Falls,Ulugala village in the Ratnapura District is home to the 38 meter high Ulugala Kaluwala Ella Falls but in order to reach the village you will have to cross the suspension bridge across the Ranmudu River.,Makara - Zone 1,2,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.71872890,80.70538360,"6.71872890,80.70538360",,,,,"4722,4723","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAeaEuAJdwQcjpP_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAeaEuAJdwQcjpP_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recaEclUOcB5CkZNF,,Deshapriya Motors,"Mechanic-0713318155.
3/12/19- Customer said this mechanic did great work and very friendly.

",,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.6887399,80.3838391,"6.6887399,80.3838391",,,713318155,,,,,30/9/2025 3:22pm,Sri Lanka,
recaEGtW4svKzDZRJ,,Uggal Aluthnuwara Kataragama Devalaya,It is believed that the history of Uggal Aluthnuwara Kataragama Devalaya goes back to the great famine at the turn of the 1st century BC but no proof of civilizations being in this area at that time has been found.,Makara - Zone 1,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.68413028,80.74679790,"6.68413028,80.74679790",,,,,"5393,5394","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recaEGtW4svKzDZRJ_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recaEGtW4svKzDZRJ_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recAFfwE3PXSGIyJo,,Weerawila Air Force Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.2555102,81.2273473,"6.2555102,81.2273473",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recAFs4bE5Gyr9Prv,,Dilma Auto Trading Limited,Spare parts and Mechanic garage Phone Number - 721539001,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.845638889,80.26866667,"6.845638889,80.26866667",,,777628999,,,,,30/9/2025 3:22pm,Sri Lanka,
recAGFxpmDJUkgHpE,,Sameera Motors - Dambadeniya,Does 3 wheel repairs and know about our tuktukrental.com. Happy to help in going to customers locations to fix the tuktuk for them,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.3734285,80.1537574,"7.3734285,80.1537574",,,2850,,,,,30/9/2025 3:22pm,Sri Lanka,
recahMBaykrS4Na14,,Floodplains National Park,Located 222kms northeast of Colombo the Floodplains National Park is 1 of 4 National Parks set up under the Mahaweli River development project. Established in 1984 this park is considered to be a corridor for elephants migrating between the Wasgamuwa and Somawathiya national parks.,Makara - Zone 1,3,Wildlife,Wildlife,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Wildlife_MGRmv_X4vX.png?updatedAt=1728630071955,7.93713140,81.08205720,"7.93713140,81.08205720",,,,,"5403,5404","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recahMBaykrS4Na14_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recahMBaykrS4Na14_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recAhSAP2taknGgel,,Lakshapana Ella Falls,With a height of 129 meters Lakshapana Ella Falls is one of the highest in Sri Lanka and gets its name from the iron ore (Laksha) which is found in the rocks it flows down. The falls are said to have been home to a labyrinth of tunnels but today only one is known of or been found.,Kaliya - Zone 3,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.89919950,80.50078370,"6.89919950,80.50078370",,,,,"4724,4725","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAhSAP2taknGgel_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAhSAP2taknGgel_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recAJbAe4lRm81xSO,,Lanka Filling station Koralaima,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.7696952,80.0050167,"6.7696952,80.0050167",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recAjE92ZxNdeiRGu,checked,Kudiramalei Point,"An ancient sea port which lies on Sri Lanka’s western coast is named Kudiramalei Point or has been called Thambapanni in the past. This port has played an important role in the island’s history as it was used by princesses and kings during their reigns. What would have once been palaces are little more than rubble today and where princesses would exclusively bathe, crocodiles now swim.",Makara - Zone 1,5,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.53849010,79.87271200,"8.53849010,79.87271200",,,,,"4726,4727","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAjE92ZxNdeiRGu_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAjE92ZxNdeiRGu_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recAK5G5PgeW9IiOM,,Hela Bojun Hala,,,5,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,7.6440692,79.8315134,"7.6440692,79.8315134",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recAKhNlkA3X3FywB,,Lanka Filling Station Kughan Stores,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,9.690739,80.0284367,"9.690739,80.0284367",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recAKSBvTnyztQJhU,,Devathura Ella Falls,Although quite large only a 10 meter high section of the Devathura Ella Falls can be seen from the road. As there is a tea estate above the falls the falls were called ‘Thevatura Falls’ (Tea Waterfall). This waterfall is popular with visitors as it is set in serene surroundings of beautiful flora and fauna.,Makara - Zone 1,4,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,7.05870920,80.69869670,"7.05870920,80.69869670",,,,,"4714,4715","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAKSBvTnyztQJhU_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAKSBvTnyztQJhU_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recAktiutuFBMCvOs,,Portuguese Black Fort,"With the sea on both flanks and a line of rock behind it the Black Fort at Galle was originally built by the Portuguese however, later the Dutch made improvements and gave it its name, probably due to it housing the cells of black slaves they brought from Africa.",Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.02890393,80.21927710,"6.02890393,80.21927710",,,,,"4728,4729","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAktiutuFBMCvOs_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAktiutuFBMCvOs_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recAL9ucfTFRY76Hc,,Nalagana Ella Falls,With a number of shuts each 40 meters high the Nalagana Ella Falls are located about 9kms east of Bulathkohupitiya. The source of these falls is the Ritigaha Oya reservoir. For visitors interested in exploring the area a rest house is located 4kms from the falls.,Makara - Zone 1,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,7.09956020,80.38652900,"7.09956020,80.38652900",,,,,"4716,4717","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAL9ucfTFRY76Hc_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recAL9ucfTFRY76Hc_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recalCFdaEcoqTsyD,,St.Anthony's Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.2309659,79.90795,"7.2309659,79.90795",,,,,,,,10/11/2024 11:38am,Sri Lanka,
